MoleculeGroup	PrecursorName	PrecursorFormula	PrecursorAdduct	PrecursorMz	PrecursorCharge	ProductName	ProductFormula	ProductAdduct	ProductMz	ProductCharge	Note
5,6-DiHETE	5,6-DiHETE	C20H32O4	[M-H]1-	335.222783184909	-1	59.0134		[M-H]1-	59.0134	-1	
5,6-DiHETE	5,6-DiHETE	C20H32O4	[M-H]1-	335.222783184909	-1	precursor	C20H32O4	[M-H]1-	335.222783184909	-1	replicate of 5,12-DiHETE [M-H]1- precursor
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	299.2017		[M-H]1-	299.2017	-1	replicate of 12-OxoETE [M-H]1- 299,202
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	255.2119		[M-H]1-	255.2119	-1	replicate of 12-HEPE [M-H]1- 255,212
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	201.1651		[M-H]1-	201.1651	-1	replicate of 18-HEPE [M-H]1- 201,165
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	163.1494		[M-H]1-	163.1494	-1	
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	121.1023		[M-H]1-	121.1023	-1	replicate of 15-HEPE [M-H]1- 121,102
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	115.0402		[M-H]1-	115.0402	-1	
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	93.0711		[M-H]1-	93.0711	-1	
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	71.0137		[M-H]1-	71.0137	-1	
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	59.0135		[M-H]1-	59.0135	-1	replicate of 15-HEPE [M-H]1- 59,014
5-HEPE	5-HEPE	C20H30O3	[M-H]1-	317.212218484909	-1	precursor	C20H30O3	[M-H]1-	317.212218484909	-1	replicate of 12-HEPE [M-H]1- precursor
5-HETE	5-HETE{d8}	C20H24H'8O3	[M-H]1-	327.278082506909	-1	309.2675		[M-H]1-	309.2675	-1	
5-HETE	5-HETE{d8}	C20H24H'8O3	[M-H]1-	327.278082506909	-1	265.2777		[M-H]1-	265.2777	-1	replicate of 15-HETE{d8} [M-H]1- 265,278
5-HETE	5-HETE{d8}	C20H24H'8O3	[M-H]1-	327.278082506909	-1	210.2246		[M-H]1-	210.2246	-1	
5-HETE	5-HETE{d8}	C20H24H'8O3	[M-H]1-	327.278082506909	-1	116.0465		[M-H]1-	116.0465	-1	
5-HETE	5-HETE{d8}	C20H24H'8O3	[M-H]1-	327.278082506909	-1	59.0135		[M-H]1-	59.0135	-1	
5-HETE	5-HETE{d8}	C20H24H'8O3	[M-H]1-	327.278082506909	-1	precursor	C20H24H'8O3	[M-H]1-	327.278082506909	-1	replicate of 12-HETE{d8} [M-H]1- precursor
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	317.2119		[M-H]1-	317.2119	-1	replicate of 5,12-DiHETE [M-H]1- 317,212
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	299.2016		[M-H]1-	299.2016	-1	
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	273.2223		[M-H]1-	273.2223	-1	replicate of 5,12-DiHETE [M-H]1- 273,222
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	203.1804		[M-H]1-	203.1804	-1	
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	163.1493		[M-H]1-	163.1493	-1	replicate of 5,6-DiHETE [M-H]1- 163,149
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	155.0714		[M-H]1-	155.0714	-1	
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	129.0558		[M-H]1-	129.0558	-1	replicate of 5,12-DiHETE [M-H]1- 129,056
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	109.0658		[M-H]1-	109.0658	-1	
5-HpETE	5-HpETE	C20H32O4	[M-H]1-	335.222783184909	-1	59.0135		[M-H]1-	59.0135	-1	replicate of 5,12-DiHETE [M-H]1- 59,014
